Date,Ticker,TimeBarStart,FirstTradePrice,HighTradePrice,LowTradePrice,LastTradePrice,VolumeWeightPrice,Volume,TotalTrades
20200102,AKS,04:06,3.29,3.29,3.29,3.29,3.29,1200,1
20200102,AKS,07:00,3.30,3.30,3.30,3.30,3.30,100,1
20200102,AKS,09:30,3.34,3.34,3.31,3.31,3.33583,54086,29
20200102,AKS,09:31,3.31,3.31,3.29,3.29,3.29977,109211,77
20200102,AKS,09:32,3.29,3.29,3.28,3.2850,3.28601,2379,13
20200102,AKS,09:33,3.29,3.30,3.2850,3.29,3.29073,22362,77
20200102,AKS,09:34,3.30,3.30,3.29,3.29,3.2929,3100,13
20200102,AKS,09:35,3.29,3.29,3.28,3.28,3.28812,11189,28
20200102,AKS,09:36,3.28,3.28,3.27,3.27,3.27553,21634,45
20200102,AKS,09:37,3.27,3.27,3.26,3.26,3.2697,9945,23
20200102,AKS,09:38,3.27,3.27,3.2650,3.27,3.26841,4099,14
20200102,AKS,09:39,3.27,3.27,3.27,3.27,3.27,2900,8
20200102,AKS,09:40,3.27,3.28,3.2650,3.2650,3.27017,20326,47
20200102,AKS,09:41,3.26,3.2650,3.26,3.26,3.26118,848,7
20200102,AKS,09:42,3.26,3.2650,3.26,3.2650,3.26049,11077,27
20200102,AKS,09:43,3.26,3.26,3.26,3.26,3.26,100,1
20200102,AKS,09:44,3.26,3.26,3.26,3.26,3.26,2200,5
20200102,AKS,09:45,3.26,3.26,3.26,3.26,3.26,9005,22
20200102,AKS,09:46,3.2550,3.26,3.2550,3.26,3.25887,21634,56
20200102,AKS,09:47,3.26,3.26,3.26,3.26,3.26,100,1
20200102,AKS,09:48,3.26,3.2650,3.26,3.26,3.26048,2100,7
20200102,AKS,09:49,3.26,3.26,3.26,3.26,3.26,1800,5
20200102,AKS,09:50,3.26,3.26,3.25,3.25,3.25532,36774,35
20200102,AKS,09:51,3.25,3.25,3.25,3.25,3.25,400,3
20200102,AKS,09:52,3.25,3.26,3.25,3.26,3.25714,4891,19
20200102,AKS,09:53,3.26,3.26,3.25,3.25,3.25672,2310,9
20200102,AKS,09:54,3.25,3.2550,3.25,3.2550,3.25071,700,4
20200102,AKS,09:55,3.26,3.26,3.2550,3.26,3.25993,7200,27
20200102,AKS,09:56,3.26,3.26,3.2450,3.26,3.2506,51626,71
20200102,AKS,09:57,3.26,3.26,3.26,3.26,3.26,300,3
20200102,AKS,09:58,3.26,3.26,3.26,3.26,3.26,2803,11
20200102,AKS,09:59,3.26,3.26,3.26,3.26,3.26,998,8
20200102,AKS,10:00,3.26,3.26,3.25,3.2550,3.25129,6611,25
20200102,AKS,10:01,3.25,3.25,3.25,3.25,3.25,600,4
20200102,AKS,10:02,3.25,3.25,3.24,3.24,3.24992,13666,28
20200102,AKS,10:03,3.25,3.25,3.25,3.25,3.25,3152,14
20200102,AKS,10:04,3.25,3.25,3.25,3.25,3.25,2103,6
20200102,AKS,10:05,3.25,3.25,3.25,3.25,3.25,7654,34
20200102,AKS,10:06,3.25,3.25,3.24,3.24,3.24082,3653,14
20200102,AKS,10:07,3.25,3.25,3.25,3.25,3.25,2454,10
20200102,AKS,10:08,3.25,3.26,3.2450,3.26,3.25039,12063,33
20200102,AKS,10:09,3.2550,3.26,3.2550,3.26,3.2585,1000,5
20200102,AKS,10:10,3.2550,3.2550,3.2550,3.2550,3.255,200,1
20200102,AKS,10:11,3.25,3.25,3.24,3.24,3.24969,27390,47
20200102,AKS,10:12,3.24,3.2450,3.24,3.24,3.24067,1484,8
20200102,AKS,10:14,3.25,3.25,3.24,3.24,3.24867,2709,10
20200102,AKS,10:15,3.24,3.2450,3.24,3.24,3.24001,43619,64
20200102,AKS,10:16,3.24,3.25,3.24,3.25,3.24288,11651,27
20200102,AKS,10:17,3.25,3.25,3.25,3.25,3.25,1300,9
20200102,AKS,10:18,3.25,3.25,3.25,3.25,3.25,3600,16
20200102,AKS,10:19,3.2450,3.2450,3.2450,3.2450,3.245,100,1
20200102,AKS,10:20,3.2450,3.2450,3.24,3.24,3.24042,1200,8
20200102,AKS,10:21,3.24,3.2450,3.23,3.24,3.23905,59566,111
20200102,AKS,10:22,3.24,3.24,3.23,3.23,3.2346,7508,28
20200102,AKS,10:23,3.23,3.23,3.22,3.22,3.22497,43756,94
20200102,AKS,10:24,3.22,3.23,3.22,3.23,3.22855,10585,33
20200102,AKS,10:25,3.22,3.2250,3.22,3.22,3.22088,3400,14
20200102,AKS,10:26,3.22,3.2250,3.22,3.22,3.22162,6500,25
20200102,AKS,10:27,3.22,3.22,3.22,3.22,3.22,1300,7
20200102,AKS,10:28,3.23,3.23,3.22,3.22,3.22859,5666,18
20200102,AKS,10:29,3.22,3.2250,3.22,3.22,3.22286,700,4
20200102,AKS,10:30,3.22,3.23,3.22,3.22,3.22522,2291,10
20200102,AKS,10:31,3.22,3.22,3.22,3.22,3.22,1683,12
20200102,AKS,10:32,3.22,3.22,3.21,3.2150,3.21665,41527,102
20200102,AKS,10:33,3.2150,3.22,3.2150,3.22,3.21857,1747,7
20200102,AKS,10:34,3.22,3.22,3.2150,3.2150,3.21938,1603,12
20200102,AKS,10:35,3.22,3.22,3.2150,3.2150,3.21905,1051,7
20200102,AKS,10:36,3.22,3.22,3.2150,3.22,3.2197,1652,8
20200102,AKS,10:37,3.22,3.23,3.2150,3.23,3.22193,48530,81
20200102,AKS,10:38,3.22,3.2250,3.22,3.22,3.22007,7300,27
20200102,AKS,10:39,3.22,3.22,3.22,3.22,3.22,1300,9
20200102,AKS,10:40,3.22,3.22,3.22,3.22,3.22,300,1
20200102,AKS,10:41,3.2250,3.23,3.22,3.22,3.22972,14233,48
20200102,AKS,10:42,3.23,3.23,3.2250,3.23,3.22889,1355,9
20200102,AKS,10:43,3.23,3.23,3.22,3.22,3.22188,2563,14
20200102,AKS,10:44,3.2250,3.23,3.2250,3.23,3.22934,5300,18
20200102,AKS,10:45,3.23,3.23,3.23,3.23,3.23,4300,19
20200102,AKS,10:46,3.23,3.2350,3.23,3.2350,3.23046,27057,60
20200102,AKS,10:47,3.2350,3.24,3.2350,3.24,3.23705,21378,75
20200102,AKS,10:48,3.2350,3.24,3.2350,3.24,3.23522,2300,7
20200102,AKS,10:49,3.2350,3.24,3.2350,3.2350,3.23734,11039,38
20200102,AKS,10:50,3.2350,3.24,3.2350,3.24,3.23654,4153,21
20200102,AKS,10:51,3.23,3.23,3.23,3.23,3.23,200,2
20200102,AKS,10:52,3.23,3.23,3.23,3.23,3.23,2900,10
20200102,AKS,10:53,3.2350,3.2350,3.23,3.2350,3.23317,547,4
20200102,AKS,10:54,3.24,3.24,3.2350,3.2350,3.23742,10363,27
20200102,AKS,10:55,3.24,3.24,3.23,3.23,3.23566,21095,80
20200102,AKS,10:56,3.23,3.23,3.2250,3.2250,3.2298,32729,70
20200102,AKS,10:57,3.23,3.23,3.23,3.23,3.23,549,2
20200102,AKS,10:58,3.2250,3.23,3.2250,3.23,3.22768,367,2
20200102,AKS,10:59,3.23,3.23,3.22,3.22,3.22279,2495,13
20200102,AKS,11:00,3.22,3.2250,3.22,3.2250,3.22067,3000,15
20200102,AKS,11:01,3.22,3.22,3.22,3.22,3.22,900,7
20200102,AKS,11:03,3.22,3.2250,3.22,3.22,3.22018,25162,33
20200102,AKS,11:04,3.22,3.22,3.22,3.22,3.22,2819,11
20200102,AKS,11:05,3.22,3.22,3.22,3.22,3.22,600,3
20200102,AKS,11:06,3.2250,3.2250,3.22,3.22,3.22162,1034,6
20200102,AKS,11:07,3.23,3.2350,3.2250,3.2350,3.22986,46070,70
20200102,AKS,11:08,3.23,3.23,3.23,3.23,3.23,15128,44
20200102,AKS,11:09,3.23,3.23,3.23,3.23,3.23,9489,10
20200102,AKS,11:10,3.23,3.23,3.23,3.23,3.23,3551,11
20200102,AKS,11:11,3.23,3.23,3.23,3.23,3.23,7254,19
20200102,AKS,11:12,3.23,3.24,3.23,3.24,3.23215,37217,69
20200102,AKS,11:13,3.23,3.2350,3.2250,3.2250,3.22995,9300,26
20200102,AKS,11:14,3.23,3.23,3.2250,3.2250,3.2275,800,3
20200102,AKS,11:15,3.22,3.22,3.22,3.22,3.22,2700,10
20200102,AKS,11:17,3.23,3.23,3.23,3.23,3.23,1800,11
20200102,AKS,11:18,3.22,3.22,3.22,3.22,3.22,300,1
20200102,AKS,11:19,3.2250,3.2250,3.22,3.22,3.22013,3950,12
20200102,AKS,11:20,3.22,3.2250,3.22,3.2250,3.22115,1300,6
20200102,AKS,11:21,3.23,3.23,3.22,3.22,3.22089,2250,9
20200102,AKS,11:22,3.2250,3.2250,3.2250,3.2250,3.225,290,2
20200102,AKS,11:23,3.22,3.23,3.22,3.23,3.224,500,3
20200102,AKS,11:24,3.23,3.23,3.2250,3.23,3.22991,11154,35
20200102,AKS,11:25,3.23,3.23,3.22,3.22,3.22063,1600,8
20200102,AKS,11:26,3.2250,3.2250,3.22,3.2250,3.22116,3448,14
20200102,AKS,11:27,3.22,3.2250,3.22,3.2250,3.2225,200,2
20200102,AKS,11:28,3.23,3.23,3.22,3.23,3.22667,300,3
