Date,Ticker,TimeBarStart,FirstTradePrice,HighTradePrice,LowTradePrice,LastTradePrice,VolumeWeightPrice,Volume,TotalTrades
20200102,AAT,09:30,46.15,46.15,46.15,46.15,46.15,2775,1
20200102,AAT,09:31,45.94,45.94,45.94,45.94,45.94,100,1
20200102,AAT,09:37,45.97,46.01,45.97,46.01,45.99,200,2
20200102,AAT,09:40,45.84,45.84,45.73,45.73,45.76952,454,4
20200102,AAT,09:41,45.71,45.71,45.70,45.70,45.705,200,2
20200102,AAT,09:43,45.74,45.78,45.74,45.78,45.748,500,5
20200102,AAT,09:52,45.71,45.89,45.71,45.80,45.82107,4140,25
20200102,AAT,09:53,45.74,45.74,45.74,45.74,45.74,100,1
20200102,AAT,09:55,45.69,45.70,45.69,45.69,45.6925,400,4
20200102,AAT,10:02,45.62,45.62,45.62,45.62,45.62,200,2
20200102,AAT,10:07,45.54,45.54,45.53,45.53,45.5325,400,2
20200102,AAT,10:08,45.48,45.48,45.48,45.48,45.48,100,1
20200102,AAT,10:12,45.51,45.51,45.51,45.51,45.51,100,1
20200102,AAT,10:15,45.46,45.47,45.45,45.47,45.46,300,3
20200102,AAT,10:16,45.49,45.49,45.49,45.49,45.49,100,1
20200102,AAT,10:18,45.47,45.49,45.47,45.49,45.48,200,2
20200102,AAT,10:20,45.4550,45.48,45.4550,45.48,45.4675,200,2
20200102,AAT,10:21,45.4550,45.47,45.4550,45.47,45.46,474,4
20200102,AAT,10:22,45.45,45.45,45.44,45.44,45.44667,300,3
20200102,AAT,10:27,45.40,45.42,45.40,45.42,45.41357,700,7
20200102,AAT,10:30,45.37,45.3750,45.37,45.3750,45.37417,600,2
20200102,AAT,10:31,45.37,45.38,45.37,45.38,45.37182,1100,7
20200102,AAT,10:32,45.36,45.36,45.34,45.35,45.35428,701,6
20200102,AAT,10:34,45.35,45.35,45.34,45.34,45.34333,300,3
20200102,AAT,10:35,45.34,45.34,45.34,45.34,45.34,200,1
20200102,AAT,10:37,45.26,45.26,45.26,45.26,45.26,100,1
20200102,AAT,10:38,45.28,45.32,45.28,45.32,45.29333,300,3
20200102,AAT,10:41,45.31,45.31,45.31,45.31,45.31,100,1
20200102,AAT,10:42,45.34,45.35,45.34,45.35,45.34414,343,3
20200102,AAT,10:46,45.37,45.37,45.37,45.37,45.37,100,1
20200102,AAT,10:47,45.31,45.31,45.31,45.31,45.31,100,1
20200102,AAT,10:48,45.22,45.22,45.22,45.22,45.22,100,1
20200102,AAT,10:52,45.17,45.22,45.17,45.22,45.19333,600,6
20200102,AAT,10:54,45.22,45.22,45.17,45.17,45.195,200,2
20200102,AAT,10:56,45.17,45.17,45.17,45.17,45.17,100,1
20200102,AAT,10:57,45.19,45.19,45.19,45.19,45.19,100,1
20200102,AAT,10:58,45.18,45.18,45.18,45.18,45.18,100,1
20200102,AAT,11:02,45.22,45.22,45.21,45.21,45.21111,900,7
20200102,AAT,11:03,45.23,45.23,45.23,45.23,45.23,600,1
