Date,Ticker,TimeBarStart,FirstTradePrice,HighTradePrice,LowTradePrice,LastTradePrice,VolumeWeightPrice,Volume,TotalTrades
20200102,AVAV,09:30,62.15,62.15,62.15,62.15,62.15,1594,1
20200102,AVAV,09:32,62.00,62.00,61.95,61.95,61.975,200,2
20200102,AVAV,09:36,62.22,62.32,62.22,62.32,62.25667,300,3
20200102,AVAV,09:37,62.41,62.41,62.41,62.41,62.41,100,1
20200102,AVAV,09:38,62.09,62.09,62.04,62.04,62.065,200,2
20200102,AVAV,09:39,62.11,62.12,62.11,62.12,62.115,200,2
20200102,AVAV,09:44,62.22,62.22,62.22,62.22,62.22,100,1
20200102,AVAV,09:47,62.2650,62.33,62.25,62.25,62.28167,300,3
20200102,AVAV,09:48,62.15,62.15,62.15,62.15,62.15,100,1
20200102,AVAV,09:49,62.14,62.14,62.14,62.14,62.14,100,1
20200102,AVAV,09:50,62.14,62.14,62.14,62.14,62.14,200,1
20200102,AVAV,09:51,62.2050,62.2050,62.2050,62.2050,62.205,100,1
20200102,AVAV,09:52,62.20,62.20,62.20,62.20,62.20,100,1
20200102,AVAV,09:54,62.18,62.18,62.18,62.18,62.18,100,1
20200102,AVAV,09:56,62.24,62.30,62.24,62.30,62.26691,223,2
20200102,AVAV,09:57,62.26,62.26,62.26,62.26,62.26,100,1
20200102,AVAV,09:58,62.32,62.32,62.32,62.32,62.32,100,1
20200102,AVAV,10:02,62.26,62.26,62.25,62.25,62.258,500,5
20200102,AVAV,10:03,62.38,62.38,62.38,62.38,62.38,300,3
20200102,AVAV,10:05,62.48,62.48,62.48,62.48,62.48,100,1
20200102,AVAV,10:07,62.4650,62.4650,62.4650,62.4650,62.465,100,1
20200102,AVAV,10:08,62.3950,62.3950,62.3950,62.3950,62.395,100,1
20200102,AVAV,10:09,62.31,62.31,62.31,62.31,62.31,100,1
20200102,AVAV,10:10,62.39,62.39,62.39,62.39,62.39,100,1
20200102,AVAV,10:11,62.40,62.40,62.40,62.40,62.40,100,1
20200102,AVAV,10:13,62.44,62.44,62.44,62.44,62.44,100,1
20200102,AVAV,10:17,62.48,62.49,62.48,62.49,62.485,200,2
20200102,AVAV,10:23,62.46,62.46,62.45,62.45,62.455,200,2
20200102,AVAV,10:25,62.3250,62.3250,62.3250,62.3250,62.325,200,2
20200102,AVAV,10:28,62.3950,62.3950,62.32,62.32,62.3575,200,2
20200102,AVAV,10:29,62.37,62.42,62.37,62.37,62.3925,400,4
20200102,AVAV,10:37,62.29,62.29,62.29,62.29,62.29,100,1
20200102,AVAV,10:39,62.39,62.39,62.39,62.39,62.39,100,1
20200102,AVAV,10:41,62.41,62.41,62.41,62.41,62.41,286,1
20200102,AVAV,10:42,62.3350,62.41,62.3350,62.41,62.39041,434,3
20200102,AVAV,10:43,62.44,62.50,62.44,62.50,62.48,300,3
20200102,AVAV,10:44,62.50,62.50,62.50,62.50,62.50,200,2
20200102,AVAV,10:45,62.44,62.44,62.34,62.34,62.39,200,2
20200102,AVAV,10:46,62.3750,62.3750,62.3750,62.3750,62.375,100,1
20200102,AVAV,10:49,62.29,62.32,62.29,62.32,62.305,200,2
20200102,AVAV,10:50,62.38,62.38,62.37,62.37,62.375,200,2
20200102,AVAV,10:54,62.46,62.46,62.4150,62.4150,62.4375,200,2
20200102,AVAV,10:56,62.43,62.43,62.43,62.43,62.43,100,1
20200102,AVAV,10:58,62.53,62.53,62.53,62.53,62.53,100,1
20200102,AVAV,10:59,62.59,62.59,62.59,62.59,62.59,100,1
20200102,AVAV,11:00,62.60,62.60,62.60,62.60,62.60,100,1
20200102,AVAV,11:01,62.67,62.67,62.67,62.67,62.67,100,1
20200102,AVAV,11:03,62.59,62.59,62.51,62.51,62.572,500,5
20200102,AVAV,11:08,62.5950,62.5950,62.54,62.54,62.54917,600,6
20200102,AVAV,11:09,62.52,62.53,62.52,62.53,62.525,200,2
20200102,AVAV,11:14,62.40,62.40,62.40,62.40,62.40,100,1
