Date,Ticker,TimeBarStart,FirstTradePrice,HighTradePrice,LowTradePrice,LastTradePrice,VolumeWeightPrice,Volume,TotalTrades
20200102,AGMpD,10:43,26.95,26.95,26.95,26.95,26.95,100,1
20200102,AGMpD,12:52,27.20,27.20,27.20,27.20,27.20,100,1
20200102,AGMpD,14:00,27.20,27.20,27.20,27.20,27.20,300,1
20200102,AGMpD,14:01,27.20,27.20,27.20,27.20,27.20,1589,2
20200102,AGMpD,14:44,27.27,27.27,27.27,27.27,27.27,124,1
20200102,AGMpD,14:52,27.23,27.27,27.23,27.27,27.26454,732,3
20200102,AGMpD,14:55,27.19,27.19,27.19,27.19,27.19,1301,3
20200102,AGMpD,14:59,27.15,27.15,27.15,27.15,27.15,200,2
20200102,AGMpD,15:58,27.20,27.20,27.20,27.20,27.20,168,1
20200102,AGMpD,15:59,27.11,27.11,27.11,27.11,27.11,100,1
