Date,Ticker,TimeBarStart,FirstTradePrice,HighTradePrice,LowTradePrice,LastTradePrice,VolumeWeightPrice,Volume,TotalTrades
20200102,AKRX,07:19,1.51,1.51,1.51,1.51,1.51,207,1
20200102,AKRX,08:19,1.54,1.55,1.54,1.55,1.545,200,2
20200102,AKRX,08:34,1.55,1.55,1.55,1.55,1.55,1000,1
20200102,AKRX,08:46,1.55,1.55,1.55,1.55,1.55,242,1
20200102,AKRX,08:56,1.55,1.55,1.55,1.55,1.55,850,1
20200102,AKRX,09:00,1.51,1.51,1.51,1.51,1.51,769,1
20200102,AKRX,09:30,1.51,1.51,1.50,1.50,1.50969,54869,18
20200102,AKRX,09:31,1.5050,1.5050,1.48,1.49,1.49182,13511,29
20200102,AKRX,09:32,1.49,1.49,1.47,1.47,1.47634,12783,33
20200102,AKRX,09:33,1.46,1.48,1.45,1.48,1.46158,4419,23
20200102,AKRX,09:34,1.4750,1.48,1.4750,1.48,1.47611,450,4
20200102,AKRX,09:35,1.47,1.47,1.46,1.46,1.46833,600,6
20200102,AKRX,09:36,1.47,1.47,1.47,1.47,1.47,100,1
20200102,AKRX,09:37,1.47,1.47,1.47,1.47,1.47,200,2
20200102,AKRX,09:38,1.4650,1.47,1.46,1.46,1.46318,1100,10
20200102,AKRX,09:39,1.46,1.47,1.45,1.46,1.45844,13474,53
20200102,AKRX,09:40,1.46,1.47,1.46,1.46,1.46044,2252,8
20200102,AKRX,09:41,1.45,1.46,1.45,1.45,1.45403,1611,12
20200102,AKRX,09:42,1.45,1.45,1.44,1.44,1.44932,5859,22
20200102,AKRX,09:43,1.44,1.45,1.44,1.45,1.44981,26040,30
20200102,AKRX,09:44,1.45,1.46,1.4450,1.4550,1.45011,9124,28
20200102,AKRX,09:45,1.46,1.46,1.46,1.46,1.46,200,2
20200102,AKRX,09:46,1.4550,1.4550,1.45,1.45,1.45155,968,4
20200102,AKRX,09:48,1.44,1.44,1.44,1.44,1.44,200,2
20200102,AKRX,09:50,1.44,1.4450,1.44,1.44,1.44333,600,3
20200102,AKRX,09:51,1.44,1.44,1.42,1.42,1.43337,8567,46
20200102,AKRX,09:52,1.43,1.43,1.43,1.43,1.43,1930,13
20200102,AKRX,09:53,1.43,1.44,1.43,1.43,1.43022,4614,20
20200102,AKRX,09:54,1.43,1.44,1.43,1.44,1.434,500,5
20200102,AKRX,09:55,1.44,1.44,1.44,1.44,1.44,400,4
20200102,AKRX,09:56,1.4350,1.4350,1.4350,1.4350,1.435,155,1
20200102,AKRX,09:57,1.43,1.44,1.43,1.43,1.43071,1400,10
20200102,AKRX,09:58,1.44,1.44,1.43,1.43,1.43474,1900,14
20200102,AKRX,09:59,1.43,1.43,1.43,1.43,1.43,600,6
20200102,AKRX,10:00,1.43,1.43,1.43,1.43,1.43,11285,29
20200102,AKRX,10:01,1.42,1.42,1.42,1.42,1.42,200,1
20200102,AKRX,10:02,1.42,1.42,1.42,1.42,1.42,600,4
20200102,AKRX,10:03,1.43,1.43,1.42,1.42,1.42312,800,7
20200102,AKRX,10:04,1.42,1.42,1.42,1.42,1.42,988,8
